Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_warning_reachMaximum_cor,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_slope1,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor
1223,WT,2000,SCV099,24,6.20636960957199e-18,0.265976226,0.265976226,1223,0.265976226,0.4,FALSE,0.265976226,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,WT,2000,SCV099,24,8.44843578524887e-18,3.39477677931271e-15,3.38632834352747e-15,1224,3.39477677931271e-15,0.4,FALSE,3.38632834352747e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,WT,2000,SCV099,24,1.01596165448427e-17,0.40631204,0.40631204,1225,0.40631204,0.4,TRUE,0.40631204,0.1,TRUE,1c_3a_8,double_sigmoidal,0.548010246381202,0.0707348945946051,7.74738196079815,1.74475650247823e-09,180,561.384291009871,0.320635975894871,0.75015542259636,0.401921270139107,0.0233022996776232,17.2481375529242,3.98087897761192e-20,5.5856538000486,-17.1328864590832,42.2657729181664,49.3105733809407,TRUE,1.01646354217082,169.04608299295,0.202014863530639,1,TRUE,0.222663161148049,7.5,9.64611048333857,1225,3,20,28,NA,0.222663161148049,9.64611048333857,0.111331580574024,0.417493427152592,0.533333333333333,9.3794438166719,0,9.91277715000523,0.222663161148049,0,0.0588640948863742,0,1,0.963130867752837,0.0453076105118203,21.2575957300058,2.46881600573625e-22,180,84.9659864029671,2.118494795627,0.0409107965957079,0.406855869804069,0.00495213479347397,82.1576727556432,1.74526401606634e-43,27.178503313105,8.05051753697616,3.37599454796213,0.00174023620726297,0.346696573132328,0.013609965882993,25.4737283041658,4.64615633112752e-25,0.688611240824377,27.8726312464626,-41.7452624929251,-29.4168616830702,TRUE,0.810787393013015,0.779285851400346,73.7595129190129,0.353750738659873,39.9744572937977,0.398832640997134,1,TRUE,0,0.391331667663625,7.5,9.76454087529766,1.13243763804604,8.32071775517588,1225,9,20,45,11.0748990414959,0.391331667663625,9.76445245306059,0.195665445116038,18.0859882625685,0.195665303866266,0.733970801569672,-0.110835147844092,0,0.53317062044801,9.49786714283658,0,10.0310377632846,NA,0.391331667663625,3.53075423523679,16.3206111449502,0.391331667663625,19.8513653801869,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,42.2657729181664,FALSE,-41.7452624929251,TRUE,11.0748990414959,24,TRUE,1,0.85,TRUE,0.00123226941000299,0.75,TRUE,9.3794438166719,TRUE,9.49786714283658,TRUE,8.47723475302543e-33,0.05,TRUE,6.13163961059219e-33,TRUE,11.0748990414959,0.391331667663625,9.76445245306059,0.195665445116038,0.733970801569672,0.53317062044801,9.49786714283658,0,10.0310377632846,0.391331667663625,18.0859882625685,0.195665303866266,-0.110835147844092,0,3.53075423523679,16.3206111449502,0.391331667663625,19.8513653801869,0,NA
1226,WT,2000,SCV099,24,3.30071138450876e-17,0.243108715,0.243108715,1226,0.243108715,0.4,FALSE,0.243108715,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,WT,2000,SCV099,24,1.32841550279409e-17,3.62685406440221e-15,3.61356990937427e-15,1227,3.62685406440221e-15,0.4,FALSE,3.61356990937427e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,WT,2000,SCV099,24,2.3403465654701e-17,3.56528170690224e-15,3.54187824124754e-15,1228,3.56528170690224e-15,0.4,FALSE,3.54187824124754e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,WT,2000,SCV099,24,1.15971021121368e-17,4.24348583606295e-15,4.23188873395082e-15,1229,4.24348583606295e-15,0.4,FALSE,4.23188873395082e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,WT,2000,SCV099,24,7.57219223305583e-19,3.38383278745886e-15,3.38307556823555e-15,1230,3.38383278745886e-15,0.4,FALSE,3.38307556823555e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,WT,2000,SCV099,24,0.40165134,0.906184968,0.504533628,1231,0.906184968,0.4,TRUE,0.504533628,0.1,TRUE,1c_3a_8,double_sigmoidal,0.812300181203832,0.0494061650425146,16.4412716612358,2.14673071543646e-19,80.3866012470062,78.5053577649392,1.02396324958737,0.312005626513818,0.278658915713221,0.0139798429816468,19.9329074066893,2.20387748227756e-22,3.21545849240363,-5.25990853548913,18.5198170709783,25.5646175337525,TRUE,0.952818960975856,132.79756749162,0.516872791983187,1,TRUE,0.811484097447827,3.34944171862526,6.68781397711731,1231,2,20,24,NA,0.811484097447827,6.68781397711731,0.405742048723913,0.679504672498179,1.19422887036881,6.09069954193291,0,7.28492841230172,0.811484097447827,0.0806360653973809,0.0385827197614151,2.08995285703061,0.0435521671949239,0.94626930816862,0.0141941186504316,66.6662954899175,3.77746171683758e-40,58.3970249342629,10.7564962203071,5.42900064651311,3.725048761189e-06,0.284938098901558,0.00360167612007339,79.1126379502863,7.00481971698391e-43,180,51.137954835931,3.51989047230193,0.00116409422262515,0.621020658169147,0.00477466512358561,130.065804008215,7.68242013403802e-51,0.191579260862191,55.3791992743475,-96.7583985486951,-84.4299977388401,TRUE,0.919091326883063,1.16569046443328,141.363844698747,0.771236015330069,167.543402678573,0.355044024949893,1,TRUE,0.0806360653973809,0.879076027115364,2.43320937226096,6.8385143736374,7.5,14.9044957960595,1231,3,20,52,17.9815668113596,0.879076027115364,6.83851467527656,0.439538174858402,21.7430161571326,0.474971556457415,0.534744007003873,-1.5153577400002,0.0708852320117443,1.64391936253901,6.01655499400706,0,7.66047435654607,NA,0.879076027115364,0.533333333621611,21.4763494903218,0.879076027115364,22.0096828239434,0.0708852320117443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,18.5198170709783,FALSE,-96.7583985486951,TRUE,17.9815668113596,24,TRUE,1,0.85,TRUE,0.0806361063235153,0.75,TRUE,6.09069954193291,TRUE,6.01655499400706,TRUE,1.51667023900754e-10,0.05,TRUE,5.21875843556629e-08,TRUE,17.9815668113596,0.879076027115364,6.83851467527656,0.439538174858402,0.534744007003873,1.64391936253901,6.01655499400706,0,7.66047435654607,0.879076027115364,21.7430161571326,0.474971556457415,-1.5153577400002,0.0708852320117443,0.533333333621611,21.4763494903218,0.879076027115364,22.0096828239434,0.0708852320117443,NA
1232,WT,2000,SCV099,24,7.82699029194191e-17,4.52081461612448e-15,4.44254471320506e-15,1232,4.52081461612448e-15,0.4,FALSE,4.44254471320506e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,WT,2000,SCV099,24,2.89941138355061e-17,4.31414408782255e-15,4.28514997398704e-15,1233,4.31414408782255e-15,0.4,FALSE,4.28514997398704e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,WT,2000,SCV099,24,2.98978398554027e-17,1.747521679,1.747521679,1234,1.747521679,0.4,TRUE,1.747521679,0.1,TRUE,1c_3a_8,double_sigmoidal,0.625105260306412,0.0371504553539839,16.826314895744,9.5331138412422e-20,67.3319411306931,59.5485190784615,1.13070723122394,0.264912566090622,0.26868427393241,0.0149386878872411,17.9858014278408,8.98700884247709e-21,1.82138388210954,6.96011894049272,-5.92023788098543,1.12456258178882,TRUE,0.865872019529343,154.140748125652,0.208026509594638,1,TRUE,1.09238499404239,2.80549754711221,6.44842257437783,1234,4,20,25,NA,1.09238499404239,6.44842257437783,0.546192497021196,0.76617085532203,1.42577205391512,5.73553654742027,0,7.16130860133539,1.09238499404239,0.459462129427642,0.0130700616303966,35.153784459523,4.95130166649341e-30,0.906500931160848,0.0128660358922129,70.4568943189023,4.95832824319341e-41,37.2741748272627,3.50239395188413,10.6424849229798,8.17928201255881e-13,0.291793273966867,0.00291355316996583,100.150317136752,1.18488335161498e-46,180,85.102521239987,2.11509597338961,0.0412177468349626,0.337980025795499,0.00418844070840473,80.6935204113768,3.38258490615603e-43,0.0651059638158687,78.5838367232193,-143.167673446439,-130.839272636584,TRUE,0.223157167900354,0.79195723682642,57.5410732816649,0.825985243681353,38.4994405425317,0.138975478196517,1,TRUE,0.459462129427642,1.58413002923727,1.55309061780261,7.00303857520482,7.5,8.11152061909197,1234,3,20,37,13.5489345337736,1.58413002923727,7.00296031411751,0.792053622389227,15.1145667572232,1.15599516593532,0.615102904379568,-1.60559607342107,0.727847756523629,2.57539026065098,5.71526518379202,0,8.29065544444299,NA,1.58413002923727,0.533311140260292,14.847911187093,1.58413002923727,15.3812223273533,0.727847756523629,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-5.92023788098543,FALSE,-143.167673446439,TRUE,13.5489345337736,24,TRUE,1,0.85,TRUE,0.459462129427642,0.75,TRUE,5.73553654742027,TRUE,5.71526518379202,TRUE,1.51893645413031e-08,0.05,TRUE,2.99407348338408e-05,TRUE,13.5489345337736,1.58413002923727,7.00296031411751,0.792053622389227,0.615102904379568,2.57539026065098,5.71526518379202,0,8.29065544444299,1.58413002923727,15.1145667572232,1.15599516593532,-1.60559607342107,0.727847756523629,0.533311140260292,14.847911187093,1.58413002923727,15.3812223273533,0.727847756523629,NA
1235,WT,2000,SCV099,24,5.6348268291913e-17,3.64829528109919e-15,3.59194701280728e-15,1235,3.64829528109919e-15,0.4,FALSE,3.59194701280728e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,WT,2000,SCV099,24,7.26220707874745e-18,3.79847123407502e-15,3.79120902699627e-15,1236,3.79847123407502e-15,0.4,FALSE,3.79120902699627e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,WT,2000,SCV099,24,2.57877017837018e-17,0.372125799,0.372125799,1237,0.372125799,0.4,FALSE,0.372125799,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,WT,2000,SCV099,24,1.63046059431508e-17,0.300874035,0.300874035,1238,0.300874035,0.4,FALSE,0.300874035,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,WT,2000,SCV099,24,8.65202262066305e-18,0.282691231,0.282691231,1239,0.282691231,0.4,FALSE,0.282691231,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
