Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_warning_startDeclinePoint_cor,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor
11,WT,500,SCV128,24,1.87903232872486e-18,4.03997318655085e-15,4.03809415422212e-15,11,4.03997318655085e-15,0.3,FALSE,4.03809415422212e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,WT,500,SCV128,24,2.29979031237382e-15,4.461458932,4.461458932,12,4.461458932,0.3,TRUE,4.461458932,0.1,TRUE,1c_3a_8,double_sigmoidal,0.427796838377253,0.0512872267678129,8.34119653835001,2.74149251509569e-10,180,1070.37876443944,0.168164771181972,0.867301072293188,0.188901750369807,0.0182502667483285,10.3506295537904,7.08196821131292e-13,4.01355768873511,-10.0266325618041,28.0532651236083,35.0980655863825,TRUE,1.32768090795726,17.9874559926218,0.216294388331007,1,TRUE,1.90859802565956,7.5,4.53364200887536,12,3,20,25,NA,1.90859802565956,4.53364200887536,0.954299012829778,3.57862129811167,0.533333333333333,4.26697534220869,0,4.80030867554203,1.90859802565956,0,0.0650636705288675,0,1,1.02330413088199,0.0294137502127798,34.7899918738476,7.19603827579305e-30,49.0314706809504,6.4207939143662,7.63635639686939,4.09376137254806e-09,0.221539350902932,0.00491900867735482,45.0373978649015,6.3519905672521e-34,4.99182017900725,1.72139617012062,2.89986713439561,0.00624728738139332,0.049620120843827,0.232938137881481,0.213018448997277,0.832481933348385,0.116475880173253,66.0779734474569,-118.155946894914,-105.827546085059,TRUE,0.619692775886506,1.43458653045818,22.6988571789069,0.154543419561814,17.7336278035492,0.362888665476348,1,TRUE,0,4.56542935487597,2.0429779450396,5.31694442167037,0.207992507458635,1.19088290025185,12,6,20,43,6.73676551238873,4.56542935487597,5.12857910615641,2.28270012615586,12.2812261809564,2.28271113529223,2.57138359234244,-0.364951901266064,0,1.77547580550478,4.24084120340402,0,6.01631700890881,4.56542935487597,12.5096741215429,6.73676551238873,TRUE,4.56542935487597,18.5360632417279,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,28.0532651236083,FALSE,-118.155946894914,TRUE,6.73676551238873,24,TRUE,1,0.85,TRUE,0.0553857983532679,0.75,TRUE,4.26697534220869,TRUE,4.24084120340402,TRUE,3.26359804944194e-15,0.05,TRUE,0.000150294773363685,TRUE,6.73676551238873,4.56542935487597,5.12857910615641,2.28270012615586,12.2812261809564,2.28271113529223,2.57138359234244,-0.364951901266064,0,1.77547580550478,4.24084120340402,0,6.01631700890881,4.56542935487597,12.5096741215429,6.73676551238873,4.56542935487597,18.5360632417279,0,NA
13,WT,500,SCV128,24,1.77947986450106e-15,4.03437305757608e-15,2.25489319307502e-15,13,4.03437305757608e-15,0.3,FALSE,2.25489319307502e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,WT,500,SCV128,24,3.64430165383965e-17,3.63029886255324e-15,3.59385584601484e-15,14,3.63029886255324e-15,0.3,FALSE,3.59385584601484e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,WT,500,SCV128,24,3.56420960277319e-17,2.873155001,2.873155001,15,2.873155001,0.3,TRUE,2.873155001,0.1,TRUE,1c_3a_8,double_sigmoidal,0.551243502689425,0.0592276518086673,9.30719834158202,1.46845896917411e-11,180,727.249830923215,0.24750779215926,0.805781354460473,0.212140584567552,0.0205356420996644,10.3303604308053,7.50157363283378e-13,5.18571779206623,-15.535582210372,39.0711644207439,46.1159648835182,TRUE,0.617173959128559,22.5940335991909,-0.228629829888232,1,TRUE,1.58380802652088,7.5,5.09137402962125,15,3,20,24,NA,1.58380802652088,5.09137402962125,0.79190401326044,2.96964004972665,0.533333333333333,4.82470736295459,0,5.35804069628792,1.58380802652088,0.141899204423315,0.00931828381475628,15.2280406182312,1.62104722183822e-17,0.989427287810195,0.00968219686030591,102.190370851325,5.63352307643138e-47,108.776909907896,11.0151559012274,9.87520384489301,6.45380100334886e-12,0.223707761674506,0.00107449642181368,208.197772587182,2.16941520022739e-58,23.2853926763671,1.53630028140808,15.1567977680934,1.88366219819426e-17,0.387700758118989,0.00349463469320425,110.941712698303,2.72037460849177e-48,0.033896307084125,92.617103490786,-171.234206981572,-158.905806171717,TRUE,0.253192296484485,0.67178738610819,56.3955138665158,0.737615614447277,103.420542270308,0.1599927360937,1,TRUE,0.141899204423315,2.84277796009773,4.53237124616235,5.36898628018815,0.970224694848631,9.30481819485573,15,6,20,54,7.28960742793944,2.84277796009773,5.36862495162354,1.42138896589761,14.6757384362741,1.62308357434881,3.22360336966014,-0.592244532743313,0.403387930890003,0.881863441034137,4.92769323110647,0,5.80955667214061,2.84277796009773,4.11888990837673,12.6162934820857,NA,2.84277796009773,16.7351833904624,0.403387930890003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,39.0711644207439,FALSE,-171.234206981572,TRUE,7.28960742793944,24,TRUE,1,0.85,TRUE,0.142000171372355,0.75,TRUE,4.82470736295459,TRUE,4.92769323110647,TRUE,4.13080973462789e-17,0.05,TRUE,7.6899724628691e-11,TRUE,7.28960742793944,2.84277796009773,5.36862495162354,1.42138896589761,14.6757384362741,1.62308357434881,3.22360336966014,-0.592244532743313,0.403387930890003,0.881863441034137,4.92769323110647,0,5.80955667214061,2.84277796009773,4.11888990837673,12.6162934820857,2.84277796009773,16.7351833904624,0.403387930890003,NA
16,WT,500,SCV128,24,6.90621589543298e-17,0.279789163,0.279789163,16,0.279789163,0.3,FALSE,0.279789163,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,WT,500,SCV128,24,1.23066318919882e-17,4.063993582,4.063993582,17,4.063993582,0.3,TRUE,4.063993582,0.1,TRUE,1c_3a_8,double_sigmoidal,0.557014355283213,0.0439429712656042,12.6758464264161,1.36512723457891e-15,70.7034865502187,90.2270914313416,0.783617042604333,0.437880443486699,0.186702634303379,0.0204504167818369,9.12952710426907,2.49470000461675e-11,2.86162094584358,-2.75340135448349,13.506802708967,20.5516031717412,TRUE,0.331807638052851,106.431918424391,0.0268247201340273,1,TRUE,2.26370276495284,2.94597860625911,4.48086322328109,17,3,20,24,NA,2.26370276495284,4.48086322328109,1.13185138247642,1.66720497912017,1.35778311203669,3.80197166726274,0,5.15975477929943,2.26370276495284,0.202467419932024,0.0220939670539211,9.16392332069181,4.68911938895593e-11,0.971506384158134,0.0147341750807807,65.9355802976286,5.66056520876845e-40,26.7110547581272,2.10877433992861,12.66662546692,5.05214380119978e-15,0.23362868641548,0.00487860101369069,47.8884593677274,6.80453433791929e-35,9.47158896085071,1.21626018631484,7.78746938148879,2.60019815796874e-09,0.331460415058052,0.0208152892699562,15.9238918450423,3.84108715697763e-18,0.0443811022792157,86.8226883361391,-159.645376672278,-147.316975862423,TRUE,0.144269758136943,0.96533092064783,7.60977852959652,0.396216583331116,78.9718311371701,0.323199598593637,1,TRUE,0.202467419932024,3.94819571009068,1.11296061492197,5.60708847397153,0.394649540035446,7.95504996139326,17,4,20,53,8.43106824083717,3.94819571009068,5.39135384830744,1.9740781797399,14.344161341313,2.37378972533679,1.19998735120993,-0.35812831356008,0.799380998808748,3.29019777259301,3.74625496201093,0,7.03645273460394,3.94819571009068,8.79242045952809,9.94795111154898,NA,3.94819571009068,18.7403715710771,0.799380998808748,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,13.506802708967,FALSE,-159.645376672278,TRUE,8.43106824083717,24,TRUE,1,0.85,TRUE,0.21753179372713,0.75,TRUE,3.80197166726274,TRUE,3.74625496201093,TRUE,4.18699536122858e-06,0.05,TRUE,0.00902595756166069,TRUE,8.43106824083717,3.94819571009068,5.39135384830744,1.9740781797399,14.344161341313,2.37378972533679,1.19998735120993,-0.35812831356008,0.799380998808748,3.29019777259301,3.74625496201093,0,7.03645273460394,3.94819571009068,8.79242045952809,9.94795111154898,3.94819571009068,18.7403715710771,0.799380998808748,NA
18,WT,500,SCV128,24,1.05099823558703e-17,3.83814300029747e-15,3.8276330179416e-15,18,3.83814300029747e-15,0.3,FALSE,3.8276330179416e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,WT,500,SCV128,24,1.60618149675429e-19,9.89618678577244e-17,9.8801249708049e-17,19,9.89618678577244e-17,0.3,FALSE,9.8801249708049e-17,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,WT,500,SCV128,24,3.27978227287531e-18,0.284218711,0.284218711,20,0.284218711,0.3,FALSE,0.284218711,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,WT,500,SCV128,24,6.69522618409246e-18,0.292727712,0.292727712,21,0.292727712,0.3,FALSE,0.292727712,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,WT,500,SCV128,24,7.7007096959278e-18,3.63756387263354e-15,3.62986316293761e-15,22,3.63756387263354e-15,0.3,FALSE,3.62986316293761e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,WT,500,SCV128,24,3.56416199356318e-18,3.58836345825627e-15,3.58479929626271e-15,23,3.58836345825627e-15,0.3,FALSE,3.58479929626271e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,WT,500,SCV128,24,1.42006846144795e-18,9.71822750521824e-17,9.57622065907344e-17,24,9.71822750521824e-17,0.3,FALSE,9.57622065907344e-17,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,WT,500,SCV128,24,6.48198479553685e-17,4.01611881513447e-15,3.9512989671791e-15,25,4.01611881513447e-15,0.3,FALSE,3.9512989671791e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,WT,500,SCV128,24,2.1268036076799e-17,4.0802787117783e-15,4.0590106757015e-15,26,4.0802787117783e-15,0.3,FALSE,4.0590106757015e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,WT,500,SCV128,24,3.012266876176e-17,3.8292987213584e-15,3.79917605259664e-15,27,3.8292987213584e-15,0.3,FALSE,3.79917605259664e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
