Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_warning_reachMaximum_cor,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor
1033,WT,2000,SCV098,24,2.46887208093122e-15,0.886012688,0.886012687999998,1033,0.886012688,0.4,TRUE,0.886012687999998,0.1,TRUE,1c_3a_8,double_sigmoidal,0.630838299114844,0.0387708264841901,16.2709530933545,3.08816347790327e-19,180,411.016331512195,0.437938802426052,0.66378653736394,0.204419787633601,0.01183058409483,17.2789260441446,3.73746199714827e-20,2.27240564748185,2.2034064802365,3.593187039527,10.6379875023012,TRUE,0.610307066235691,7.17125769597013,0.0965499280788935,1,TRUE,0.558930737092092,7.5,4.90607490320644,1033,3,20,30,NA,0.558930737092092,4.90607490320644,0.279465368546046,1.04799513204767,0.533333333333333,4.63940823653977,0,5.1727415698731,0.558930737092092,0.398638802894771,0.0190962095550678,20.8752842675514,4.59453596643286e-22,0.859109597628163,0.0135422890232497,63.4390239458944,2.33240087260013e-39,83.7007520973698,15.616902623518,5.35962566426727,4.62292845182607e-06,0.212449238594932,0.00252916870702224,83.9996311851663,7.7166763533405e-44,51.5238133437797,13.1420117380395,3.92054233178352,0.000368138087916346,0.457515125324386,0.00636047816585377,71.9309324541913,2.3172551178105e-41,0.111273119868616,67.0604481100045,-120.120896220009,-107.792495410154,TRUE,0.172319556819275,0.500269747897983,94.6410953531927,0.372151574888267,25.4843869502097,0.529966390300542,1,TRUE,0.398638802894771,0.761182003881127,3.48753133739041,5.09878172627836,2.14682555599082,10.9803630077853,1033,5,20,49,9.3688369219952,0.761182003881127,5.09878145973329,0.380591165628762,16.0791458919137,0.532309263719063,0.663662116816288,-0.245675058207125,0.303436682812216,1.1469420727714,4.52531042334759,0,5.67225249611899,NA,0.761182003881127,1.86321446063521,15.1475386615961,0.761182003881127,17.0107531222313,0.303436682812216,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,3.593187039527,FALSE,-120.120896220009,TRUE,9.3688369219952,24,TRUE,1,0.85,TRUE,0.398638827674171,0.75,TRUE,4.63940823653977,TRUE,4.52531042334759,TRUE,5.85124868166302e-17,0.05,TRUE,1.44143303427321e-08,TRUE,9.3688369219952,0.761182003881127,5.09878145973329,0.380591165628762,16.0791458919137,0.532309263719063,0.663662116816288,-0.245675058207125,0.303436682812216,1.1469420727714,4.52531042334759,0,5.67225249611899,0.761182003881127,1.86321446063521,15.1475386615961,0.761182003881127,17.0107531222313,0.303436682812216,NA
1034,WT,2000,SCV098,24,4.55788722727448e-17,0.197538072,0.197538072,1034,0.197538072,0.4,FALSE,0.197538072,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,WT,2000,SCV098,24,8.83736996911466e-18,0.187166248,0.187166248,1035,0.187166248,0.4,FALSE,0.187166248,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,WT,2000,SCV098,24,2.01776818487011e-15,0.711880687,0.711880686999998,1036,0.711880687,0.4,TRUE,0.711880686999998,0.1,TRUE,1c_6_8,sigmoidal,0.846572465239657,0.017202841323148,49.2112000184828,2.07936675004238e-37,29.1179228307901,5.18496652314759,5.61583622590368,1.63784837788894e-06,0.357676149032307,0.00701563307884883,50.9827331350396,5.16390728797382e-38,0.299408681190195,45.7792805203139,-83.5585610406278,-76.5137605778536,TRUE,0.417424437403679,3.50499046254437,-0.0958204133948312,1,TRUE,0.602658588150091,1.21324678461625,8.58422757677536,1036,2,20,22,NA,0.602658588150091,8.58422757677536,0.301329294075046,0.182793398573617,3.29693847180909,6.93575834087081,0,10.2326968126799,0.602658588150091,0.876355847623234,0.0376800005458503,23.2578512454334,1.11067353194467e-23,0.918721034849383,0.0289522797599647,31.7322519147453,1.94356704189665e-28,21.8163672549235,3.47163404465803,6.28417827866776,2.59128208777333e-07,0.373107184640093,0.0089008682696343,41.918066118669,8.60312499920002e-33,55.0894018936512,87.4910519712791,0.629657555286174,0.532787827523243,0.341178553168236,0.0404804363065501,8.42823309967709,3.9003520548342e-10,0.243556581398956,50.2181744802983,-86.4363489605966,-74.1079481507416,TRUE,0.747332033701241,0.906847270857543,110.035301240836,0.265553642541636,91.5304463101993,0.451343817799352,1,TRUE,0.876355847623234,0.65401976144993,0.909015302288478,8.95457243136223,2.2953917455688,8.18828527603766,1036,6,20,71,14.5296993771481,0.65401976144993,8.93539885014576,0.327011062049552,17.1499515325277,0.613586901977103,0.149924225500512,-0.0467610596623554,0.573154042407799,4.36233543489405,6.75423113269874,0,11.1165665675928,NA,0.65401976144993,1.72933889065032,16.2852820872026,0.65401976144993,18.0146209778529,0.573154042407799,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-83.5585610406278,TRUE,-86.4363489605966,TRUE,14.5296993771481,24,TRUE,0.999999992460699,0.85,TRUE,0.876355865830947,0.75,FALSE,6.93575834087081,TRUE,6.75423113269874,TRUE,1.80706601211408e-05,0.05,TRUE,0.000192387962232401,TRUE,NA,0.602658588150091,8.58422757677536,0.301329294075046,NA,NA,0.182793398573617,NA,NA,3.29693847180909,6.93575834087081,0,10.2326968126799,0.602658588150091,NA,NA,NA,NA,NA,NA
1037,WT,2000,SCV098,24,3.8108715089038e-18,3.56724236015514e-15,3.56343148864623e-15,1037,3.56724236015514e-15,0.4,FALSE,3.56343148864623e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,WT,2000,SCV098,24,2.65516838990152e-18,0.969203618,0.969203618,1038,0.969203618,0.4,TRUE,0.969203618,0.1,TRUE,1c_6_8,sigmoidal,0.926220842979072,0.00578298048091325,160.163231751528,8.78358100390942e-58,180,55.294154827398,3.25531696002722,0.00230896925894966,0.271320508092918,0.00082351993670764,329.464407598478,2.65418787984889e-70,0.0458528825025818,86.1212656638677,-164.242531327735,-157.197730864961,TRUE,1.10899897618219,110.923661285117,0.19788528641453,1,TRUE,0.897696592082326,7.5,6.51169219423004,1038,4,20,22,NA,0.897696592082326,6.51169219423004,0.448848296041163,1.68318111015436,0.533333333333333,6.24502552756338,0,6.77835886089671,0.897696592082326,0,13.6662958991994,0,1,0.970368845607706,0.0109240576252282,88.8286091943276,9.85276089806948e-45,175.253414000124,53.8695277893894,3.25329404566719,0.00243865754871002,0.272006696307719,0.00134536335119342,202.18084286779,6.4146682553063e-58,0.276293994767354,4.91131713544665,0.0562565982093167,0.95544009533742,0.04,50.6194353230011,0.00079021031634907,0.999373748693364,0.0187306352903348,105.369734722179,-196.739469444358,-184.411068634503,TRUE,0.62181612639688,1.20255645560101,115.706312862141,0.324410364958458,150.402953872143,0.134928166065365,1,TRUE,0,0.940484995957472,7.30222558333849,6.52816071138527,0.0115122497819731,0.96,1038,4,20,108,7.50643189359152,0.940484995957472,6.52641110553164,0.470245798042006,103.021631591211,0.470242498147567,1.72519619226023,-0.00406137229726674,0,0.545146691244035,6.25383775990962,0,6.79898445115365,NA,0.940484995957472,231.56827966508,7.50643189359152,0.940484995957472,218.805771423751,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-164.242531327735,TRUE,-196.739469444358,TRUE,7.50643189359152,24,TRUE,1,0.85,TRUE,0.906051325036624,0.75,FALSE,6.24502552756338,TRUE,6.25383775990962,TRUE,5.53591824675391e-22,0.05,TRUE,1.9462299898223e-21,TRUE,NA,0.897696592082326,6.51169219423004,0.448848296041163,NA,NA,1.68318111015436,NA,NA,0.533333333333333,6.24502552756338,0,6.77835886089671,0.897696592082326,NA,NA,NA,NA,NA,TRUE
1039,WT,2000,SCV098,24,1.48860036861151e-17,2.88954695260331e-15,2.8746609489172e-15,1039,2.88954695260331e-15,0.4,FALSE,2.8746609489172e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,WT,2000,SCV098,24,1.76759814610705e-17,3.15859178905178e-15,3.14091580759071e-15,1040,3.15859178905178e-15,0.4,FALSE,3.14091580759071e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,WT,2000,SCV098,24,2.76993731968105e-18,3.17440410731163e-15,3.17163416999195e-15,1041,3.17440410731163e-15,0.4,FALSE,3.17163416999195e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,WT,2000,SCV098,24,4.21680743107572e-17,4.23926003762279e-15,4.19709196331203e-15,1042,4.23926003762279e-15,0.4,FALSE,4.19709196331203e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,WT,2000,SCV098,24,1.82812805054709e-17,3.63959624827191e-15,3.62131496776644e-15,1043,3.63959624827191e-15,0.4,FALSE,3.62131496776644e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,WT,2000,SCV098,24,8.95720121916383e-18,3.63571024732016e-15,3.626753046101e-15,1044,3.63571024732016e-15,0.4,FALSE,3.626753046101e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,WT,2000,SCV098,24,8.95394236547872e-17,1.413142669,1.413142669,1045,1.413142669,0.4,TRUE,1.413142669,0.1,TRUE,1c_3a_8,double_sigmoidal,0.559874306205808,0.0371370217750151,15.0759075296253,4.29902089847281e-18,161.401287323688,391.943811578487,0.411797003947254,0.68268662780292,0.248275634546321,0.0103522837653085,23.9826921455067,2.36255955457382e-25,1.95910080653654,5.39300524993131,-2.78601049986261,4.25878996291164,TRUE,0.308882070332766,33.4353780103824,-0.203382555092685,1,TRUE,0.791182271376199,6.725053638487,5.9586152291117,1045,4,20,27,NA,0.791182271376199,5.9586152291117,0.3955911356881,1.33018580320623,0.59479079499207,5.66121983161566,0,6.25601062660773,0.791182271376199,0.364685635296664,0.0297358216477621,12.2641855878938,1.33357829813056e-14,0.864150465909482,0.0267745316278745,32.2750917894613,1.05997675591229e-28,51.3447089598074,10.1792929337981,5.04403491418628,1.23104764364099e-05,0.267820709987188,0.00452685522961467,59.1626408185325,3.00994675808357e-38,19.8468979752019,4.84569748619861,4.09577734304077,0.00021972913489242,0.348923061419105,0.0155423888989434,22.449770346618,3.77722888079854e-23,0.180400679104479,56.671806058465,-99.3436121169299,-87.015211307075,TRUE,0.544366342481226,0.585740569140762,79.7932141504414,0.331422903107014,15.2271476011677,0.382274554357864,1,TRUE,0.364685635296664,1.22116789581292,2.13936287332531,6.42769703969252,0.826954082300078,8.37415347405852,1045,3,20,45,9.08448373219726,1.22116789581292,6.41726052034302,0.610583944192431,14.8311776526935,0.833255285453278,0.659929863282745,-0.162337910316242,0.445342389888425,1.85045103086919,5.49203500490843,0,7.34248603577762,NA,1.22116789581292,4.77907781622387,12.4416387445816,1.22116789581292,17.2207165608055,0.445342389888425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-2.78601049986261,FALSE,-99.3436121169299,TRUE,9.08448373219726,24,TRUE,1,0.85,TRUE,0.365005254673387,0.75,TRUE,5.66121983161566,TRUE,5.49203500490843,TRUE,3.12769947039164e-18,0.05,TRUE,1.3182906646865e-06,TRUE,9.08448373219726,1.22116789581292,6.41726052034302,0.610583944192431,14.8311776526935,0.833255285453278,0.659929863282745,-0.162337910316242,0.445342389888425,1.85045103086919,5.49203500490843,0,7.34248603577762,1.22116789581292,4.77907781622387,12.4416387445816,1.22116789581292,17.2207165608055,0.445342389888425,NA
1046,WT,2000,SCV098,24,2.00827760676071e-15,0.485666358,0.485666357999998,1046,0.485666358,0.4,TRUE,0.485666357999998,0.1,TRUE,1c_6_8,sigmoidal,0.845411000908819,0.0130918728219519,64.5752530907012,4.52692724678315e-42,92.9907776529592,26.8683489904409,3.46097848014566,0.0012942978571227,0.230265681132195,0.00339308972735482,67.8631276019054,6.31995505956222e-43,0.243578546522546,50.2162355925834,-92.4324711851668,-85.3876707223925,TRUE,1.39904033448547,95.9076297133975,0.405622330578044,1,TRUE,0.410587681824521,3.87461573553997,5.52637634717267,1046,2,20,22,NA,0.410587681824521,5.52637634717267,0.205293840912261,0.397717373204042,1.03236043856167,5.01019612789184,0,6.04255656645351,0.410587681824521,0.841639606316325,0.0162916550864786,51.6607798194091,4.28444775801599e-36,0.923054289837337,0.0117459735631709,78.5847409644731,8.96106187550233e-43,66.65294931846,8.44159208648393,7.89577944961116,1.88086706878193e-09,0.235369931629119,0.00217657429510478,108.137788890771,6.9942213333825e-48,91.0186081715531,84.4965729078053,1.07718697977093,0.288370087708071,0.397066243405835,0.0122844967171723,32.3225487008175,1.00571328745985e-28,0.0740860174156103,75.8058075212192,-137.611615042438,-125.283214232583,TRUE,0.79837037413381,0.898332323972136,8.35283629691228,0.393019942196552,11.6338351237983,0.329827955779619,1,TRUE,0.841639606316325,0.448296415181576,2.7772062216025,5.64887835909885,3.79244200714804,9.52958984174004,1046,3,20,82,11.1026053755244,0.448296415181576,5.64887872719386,0.224148424802222,15.1784888892002,0.412798840532083,0.311253040852684,-0.0673086676663178,0.377304018386442,1.44029569623949,4.92873087907412,0,6.36902657531361,NA,0.448296415181576,1.05472889683508,14.6511244407827,0.448296415181576,15.7058533376178,0.377304018386442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-92.4324711851668,TRUE,-137.611615042438,TRUE,11.1026053755244,24,TRUE,1,0.85,TRUE,0.841639606316326,0.75,FALSE,5.01019612789184,TRUE,4.92873087907412,TRUE,2.06081265739997e-10,0.05,TRUE,6.89144164095528e-08,TRUE,NA,0.410587681824521,5.52637634717267,0.205293840912261,NA,NA,0.397717373204042,NA,NA,1.03236043856167,5.01019612789184,0,6.04255656645351,0.410587681824521,NA,NA,NA,NA,NA,NA
1047,WT,2000,SCV098,24,3.55329372920096e-17,3.85600098475091e-15,3.8204680474589e-15,1047,3.85600098475091e-15,0.4,FALSE,3.8204680474589e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
